2022-10-15 06:46:19 status half-configured libnetfilter-conntrack3:amd64 1.0.8-3
2022-10-15 06:46:19 status installed libnetfilter-conntrack3:amd64 1.0.8-3
2022-10-15 06:46:19 configure libnl-genl-3-200:amd64 3.4.0-1+b1 <none>
2022-10-15 06:46:19 status unpacked libnl-genl-3-200:amd64 3.4.0-1+b1
2022-10-15 06:46:19 status half-configured libnl-genl-3-200:amd64 3.4.0-1+b1
2022-10-15 06:46:19 status installed libnl-genl-3-200:amd64 3.4.0-1+b1
2022-10-15 06:46:19 configure libpolkit-agent-1-0:amd64 0.105-31+deb11u1 <none>
2022-10-15 06:46:19 status unpacked libpolkit-agent-1-0:amd64 0.105-31+deb11u1
2022-10-15 06:46:20 status half-configured libpolkit-agent-1-0:amd64 0.105-31+deb11u1
2022-10-15 06:46:20 status installed libpolkit-agent-1-0:amd64 0.105-31+deb11u1
2022-10-15 06:46:20 configure usb-modeswitch:amd64 2.6.1-1 <none>
2022-10-15 06:46:20 status unpacked usb-modeswitch:amd64 2.6.1-1
2022-10-15 06:46:20 status half-configured usb-modeswitch:amd64 2.6.1-1
2022-10-15 06:46:20 status installed usb-modeswitch:amd64 2.6.1-1
2022-10-15 06:46:20 configure policykit-1:amd64 0.105-31+deb11u1 <none>
2022-10-15 06:46:20 status unpacked policykit-1:amd64 0.105-31+deb11u1
2022-10-15 06:46:20 status half-configured policykit-1:amd64 0.105-31+deb11u1
2022-10-15 06:46:20 status installed policykit-1:amd64 0.105-31+deb11u1
2022-10-15 06:46:20 configure libnftables1:amd64 0.9.8-3.1 <none>
2022-10-15 06:46:20 status unpacked libnftables1:amd64 0.9.8-3.1
2022-10-15 06:46:20 status half-configured libnftables1:amd64 0.9.8-3.1
2022-10-15 06:46:20 status installed libnftables1:amd64 0.9.8-3.1
2022-10-15 06:46:20 configure nftables:amd64 0.9.8-3.1 <none>
2022-10-15 06:46:20 status unpacked nftables:amd64 0.9.8-3.1
2022-10-15 06:46:20 status half-configured nftables:amd64 0.9.8-3.1
2022-10-15 06:46:20 status installed nftables:amd64 0.9.8-3.1
2022-10-15 06:46:20 configure iptables:amd64 1.8.7-1 <none>
2022-10-15 06:46:20 status unpacked iptables:amd64 1.8.7-1
2022-10-15 06:46:20 status half-configured iptables:amd64 1.8.7-1
2022-10-15 06:46:20 status installed iptables:amd64 1.8.7-1
2022-10-15 06:46:20 configure libqmi-glib5:amd64 1.26.10-0.1 <none>
2022-10-15 06:46:20 status unpacked libqmi-glib5:amd64 1.26.10-0.1
2022-10-15 06:46:20 status half-configured libqmi-glib5:amd64 1.26.10-0.1
2022-10-15 06:46:20 status installed libqmi-glib5:amd64 1.26.10-0.1
2022-10-15 06:46:20 configure dnsmasq-base:amd64 2.85-1 <none>
2022-10-15 06:46:20 status unpacked dnsmasq-base:amd64 2.85-1
2022-10-15 06:46:20 status triggers-pending dbus:amd64 1.12.24-0+deb11u1
2022-10-15 06:46:20 status half-configured dnsmasq-base:amd64 2.85-1
2022-10-15 06:46:20 status installed dnsmasq-base:amd64 2.85-1
2022-10-15 06:46:20 configure wpasupplicant:amd64 2:2.9.0-21 <none>
2022-10-15 06:46:20 status unpacked wpasupplicant:amd64 2:2.9.0-21
2022-10-15 06:46:20 status half-configured wpasupplicant:amd64 2:2.9.0-21
2022-10-15 06:46:20 status installed wpasupplicant:amd64 2:2.9.0-21
2022-10-15 06:46:20 configure libqmi-proxy:amd64 1.26.10-0.1 <none>
2022-10-15 06:46:20 status unpacked libqmi-proxy:amd64 1.26.10-0.1
2022-10-15 06:46:20 status half-configured libqmi-proxy:amd64 1.26.10-0.1
2022-10-15 06:46:20 status installed libqmi-proxy:amd64 1.26.10-0.1
2022-10-15 06:46:20 configure network-manager:amd64 1.30.6-1+deb11u1 <none>
2022-10-15 06:46:20 status unpacked network-manager:amd64 1.30.6-1+deb11u1
2022-10-15 06:46:21 status half-configured network-manager:amd64 1.30.6-1+deb11u1
2022-10-15 06:46:21 status installed network-manager:amd64 1.30.6-1+deb11u1
2022-10-15 06:46:21 configure modemmanager:amd64 1.14.12-0.2 <none>
2022-10-15 06:46:21 status unpacked modemmanager:amd64 1.14.12-0.2
2022-10-15 06:46:21 status half-configured modemmanager:amd64 1.14.12-0.2
2022-10-15 06:46:21 status installed modemmanager:amd64 1.14.12-0.2
2022-10-15 06:46:21 trigproc libc-bin:amd64 2.31-13+deb11u4 <none>
2022-10-15 06:46:21 status half-configured libc-bin:amd64 2.31-13+deb11u4
2022-10-15 06:46:21 status installed libc-bin:amd64 2.31-13+deb11u4
2022-10-15 06:46:21 trigproc hicolor-icon-theme:all 0.17-2 <none>
2022-10-15 06:46:21 status half-configured hicolor-icon-theme:all 0.17-2
2022-10-15 06:46:21 status installed hicolor-icon-theme:all 0.17-2
2022-10-15 06:46:21 trigproc dbus:amd64 1.12.24-0+deb11u1 <none>
2022-10-15 06:46:21 status half-configured dbus:amd64 1.12.24-0+deb11u1
2022-10-15 06:46:21 status installed dbus:amd64 1.12.24-0+deb11u1
2022-10-15 06:47:24 startup archives unpack
2022-10-15 06:47:24 install libcap2-bin:amd64 <none> 1:2.44-1
2022-10-15 06:47:24 status half-installed libcap2-bin:amd64 1:2.44-1
2022-10-15 06:47:24 status unpacked libcap2-bin:amd64 1:2.44-1
2022-10-15 06:47:24 install iputils-ping:amd64 <none> 3:20210202-1
2022-10-15 06:47:24 status half-installed iputils-ping:amd64 3:20210202-1
2022-10-15 06:47:24 status unpacked iputils-ping:amd64 3:20210202-1
2022-10-15 06:47:24 install libpam-cap:amd64 <none> 1:2.44-1
2022-10-15 06:47:24 status half-installed libpam-cap:amd64 1:2.44-1
2022-10-15 06:47:24 status unpacked libpam-cap:amd64 1:2.44-1
2022-10-15 06:47:24 startup packages configure
2022-10-15 06:47:24 configure libcap2-bin:amd64 1:2.44-1 <none>
2022-10-15 06:47:24 status unpacked libcap2-bin:amd64 1:2.44-1
2022-10-15 06:47:24 status half-configured libcap2-bin:amd64 1:2.44-1
2022-10-15 06:47:24 status installed libcap2-bin:amd64 1:2.44-1
2022-10-15 06:47:24 configure libpam-cap:amd64 1:2.44-1 <none>
2022-10-15 06:47:24 status unpacked libpam-cap:amd64 1:2.44-1
2022-10-15 06:47:24 status half-configured libpam-cap:amd64 1:2.44-1
2022-10-15 06:47:24 status installed libpam-cap:amd64 1:2.44-1
2022-10-15 06:47:24 configure iputils-ping:amd64 3:20210202-1 <none>
2022-10-15 06:47:24 status unpacked iputils-ping:amd64 3:20210202-1
2022-10-15 06:47:24 status half-configured iputils-ping:amd64 3:20210202-1
2022-10-15 06:47:24 status installed iputils-ping:amd64 3:20210202-1
